"State Code","County Code","Site Number","Latitude","Longitude","Datum","Elevation","Land Use","Location Setting","Site Established Date","Site Closed Date","Met Site State Code","Met Site County Code","Met Site Site Number","Met Site Type","Met Site Distance","Met Site Direction","GMT Offset","Owning Agency","Local Site Name","Address","Zip Code","State Name","County Name","City Name","CBSA Name","Tribe Name","Extraction Date"
"27","037","0442",44.73857,-93.00496,"WGS84",263,"AGRICULTURAL","RURAL","2000-05-30","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 442","COUNTY RD 42","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0443",44.745662,-93.05541,"WGS84",265,"INDUSTRIAL","RURAL","2007-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Flint Hills Refinery 443","14035 Blaine Ae. E., Rosemount, MN","55068","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0462",44.833299,-93.116607,"WGS84",273,"INDUSTRIAL","RURAL","1989-02-03","","","","","","","",-6,"Gopher Smelting And Refining","","S. HWY 149 & YANKEE DOODLE ROAD","","Minnesota","Dakota","Eagan","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0463",44.834688,-93.119107,"WGS84",276,"INDUSTRIAL","RURAL","1989-02-03","","","","","","","",-6,"Gopher Smelting And Refining","","NW OF PLANT FACILITY AT 3385 S. HWY 149","","Minnesota","Dakota","Eagan","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0465",44.83431,-93.11622,"WGS84",281,"INDUSTRIAL","SUBURBAN","2006-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Gopher Resources","149 & Yankee Doodle Rd.","55121","Minnesota","Dakota","Eagan","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0470",44.73846,-93.23725,"WGS84",306,"RESIDENTIAL","SUBURBAN","2000-10-03","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Apple Valley","225 GARDEN VIEW DRIVE","55124","Minnesota","Dakota","Apple Valley","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","0480",44.706123,-93.285803,"WGS84",312,"COMMERCIAL","SUBURBAN","2015-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Near Road I-35","16750 Kenyon Ave","55044","Minnesota","Dakota","Lakeville","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","1001",44.7583,-93.017991,"WGS84",281,"INDUSTRIAL","RURAL","1985-01-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","13155 COURT HOUSE BLVD., ROSEMONT","","Minnesota","Dakota","Rosemount","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","1007",44.739689,-92.881595,"WGS84",261,"RESIDENTIAL","RURAL","1979-04-24","1990-05-22","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","DAKOTA GOVERNMENT CENTER 1560 HWY 55","","Minnesota","Dakota","Hastings","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","2001",44.875549,-93.039375,"WGS84",0,"RESIDENTIAL","SUBURBAN","1969-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","STATE #494 AND CONCORD","55075","Minnesota","Dakota","South St. Paul","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","3001",44.910549,-93.078821,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","WESTCHESTER DR & 2ND ST NORTH","55118","Minnesota","Dakota","West St. Paul","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","6018",44.749967,-92.887985,"WGS84",277,"RESIDENTIAL","SUBURBAN","1990-05-23","2005-03-15","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Hastings","1600 HWY 55 - DAKOTA CO. GOVERNMENT CNTR","","Minnesota","Dakota","Hastings","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","037","9049",44.811076,-93.251611,"WGS84",214,"INDUSTRIAL","SUBURBAN","1992-08-27","","","","","","","",-6,"Northern States Power Company","","1500 FT NE OF BLACK DOG PLANT ON PLT PRO","","Minnesota","Dakota","Burnsville","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","041","2010",45.883295,-95.380316,"WGS84",0,"RESIDENTIAL","URBAN AND CENTER CITY","1996-09-06","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Alexandria toxics site","ALEXANDRIA, DOUGLAS COUNTY","","Minnesota","Douglas","Alexandria","Alexandria, MN","","2024-11-20"
"27","041","2110",45.968217,-95.605594,"WGS84",0,"AGRICULTURAL","RURAL","2000-10-03","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Brandon Township","7208 COUNTY RD. 16 NW","","Minnesota","Douglas","Not in a City","Alexandria, MN","","2024-11-20"
"27","047","5401",43.650235,-93.366599,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1999-10-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Albert Lea City Hall","221 CLARK ST,ALBERT LEA, MN 56007","","Minnesota","Freeborn","Albert Lea","Albert Lea, MN","","2024-11-20"
"27","049","0001",44.562217,-92.530468,"WGS84",210,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5TH ST + BUSH","55066","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","0002",44.571106,-92.529078,"WGS84",210,"RESIDENTIAL","SUBURBAN","1973-01-01","1975-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","SEWER PLANT","55066","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","0003",44.565801,-92.537412,"WGS84",215,"COMMERCIAL","URBAN AND CENTER CITY","1975-01-01","1982-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","116 BROAD STREET","","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","0004",44.564968,-92.53519,"WGS84",216,"RESIDENTIAL","URBAN AND CENTER CITY","1982-07-10","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","LIBRARY - 225 BROADWAY ST.","","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","0005",44.565246,-92.53519,"WGS84",216,"RESIDENTIAL","URBAN AND CENTER CITY","1987-06-26","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","604 MAIN STREET","","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","5302",44.473754,-93.012611,"WGS84",300,"AGRICULTURAL","RURAL","2003-05-12","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","Stanton Air Field","1235 HIGHWAY 19","55018","Minnesota","Goodhue","Not in a City","Red Wing, MN","","2024-11-20"
"27","049","5354",44.556912,-92.489632,"WGS84",225,"FOREST","RURAL","1993-05-25","1993-11-27","","","","AIRPORT",3900,"N",-6,"USG Interior Products","SOUTH OF HIGHWAY 61, JUST WEST OF GOLF LINKS ROAD","USG RED WING SITE #1 - SO OF HWY 61","","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","5355",44.554968,-92.477966,"WGS84",223,"FOREST","RURAL","1993-05-25","1993-11-27","","","","AIRPORT",4100,"N",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","SOUTHWEST CORNER OF HIGHWAY 61 AND SEVASTOPEL ROAD","USG RED WING SITE #2","","Minnesota","Goodhue","Red Wing","Red Wing, MN","","2024-11-20"
"27","049","5356",44.39762,-92.831439,"WGS84",0,"AGRICULTURAL","RURAL","1996-09-01","","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","MPCA SITE 5356","LEO TOWNSHIP GOODHUE COUNTY","","Minnesota","Goodhue","Not in a city","Red Wing, MN","","2024-11-20"
"27","053","0001",45.061381,-93.325497,"WGS84",0,"RESIDENTIAL","SUBURBAN","1972-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5827 DREW AVE N","55429","Minnesota","Hennepin","Brooklyn Center","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0002",45.040243,-93.269948,"WGS84",288,"COMMERCIAL","URBAN AND CENTER CITY","1972-12-08","1973-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CITY HALL","","Minnesota","Hennepin","Columbia Heights","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0003",44.992215,-93.233549,"WGS84",261,"INDUSTRIAL","URBAN AND CENTER CITY","1966-01-01","1969-06-01","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","333 GARFIELD NE","55413","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0004",44.842493,-93.312718,"WGS84",265,"RESIDENTIAL","SUBURBAN","1972-01-05","1976-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","LINCOLN HIGH SCHOOL","55431","Minnesota","Hennepin","Bloomington","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0005",45.08913,-93.733576,"WGS84",0,"RESIDENTIAL","SUBURBAN","1968-06-01","1969-10-01","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CEDAR AND MAIN (ROCKFORD)","","Minnesota","Hennepin","Not in a city","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0006",45.19027,-93.551339,"WGS84",0,"RESIDENTIAL","SUBURBAN","1968-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","COUNTY RD #150 (ROGERS)","55374","Minnesota","Hennepin","Rogers","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0007",44.872493,-93.193825,"WGS84",216,"","","1974-01-01","1975-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FORT SNELLING STATE PARK","55111","Minnesota","Hennepin","Not in a City","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0008",45.04777,-93.29994,"WGS84",270,"INDUSTRIAL","URBAN AND CENTER CITY","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","1607 51-AVENUE N","55430","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0009",44.831909,-93.287446,"WGS84",259,"COMMERCIAL","SUBURBAN","1973-01-01","1981-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","FIRE STATION 600 W. ST.","","Minnesota","Hennepin","Bloomington","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0010",44.846354,-93.253279,"WGS84",255,"RESIDENTIAL","SUBURBAN","1973-01-01","1981-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","CEDARCREST ELE SCHOOL 8700 BLOOMINGTON A","","Minnesota","Hennepin","Bloomington","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0011",44.833297,-93.349393,"WGS84",285,"RESIDENTIAL","SUBURBAN","1973-01-01","1981-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NORMANDALE HILLS ELEM. 9501 TOLEDO AVE.","","Minnesota","Hennepin","Bloomington","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0012",44.980271,-93.298274,"WGS84",263,"","","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","1600 GLENWOOD","55405","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0013",44.961382,-93.279106,"WGS84",278,"COMMERCIAL","URBAN AND CENTER CITY","1966-01-01","1968-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","2001 BLAISDELL","55404","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0014",45.034847,-93.45726,"WGS84",260,"INDUSTRIAL","URBAN AND CENTER CITY","1966-01-01","1988-06-26","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","2000 EAST FRANKLIN","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0015",44.951633,-93.198,"WGS84",261,"INDUSTRIAL","URBAN AND CENTER CITY","1966-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","20TH AVE & 28TH ST S","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0016",44.933604,-93.225771,"WGS84",260,"INDUSTRIAL","URBAN AND CENTER CITY","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3209 E 3RD STREET (38TH AND SNELLING)","55406","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0017",44.897771,-93.222993,"WGS84",255,"RESIDENTIAL","URBAN AND CENTER CITY","1966-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","58TH STREET & 34TH AVENUE S","55417","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0018",44.911104,-93.248549,"WGS84",262,"RESIDENTIAL","URBAN AND CENTER CITY","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5028 18TH AVENUE SOUTH","55417","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0019",44.898574,-93.831077,"WGS84",265,"RESIDENTIAL","URBAN AND CENTER CITY","1966-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5632 SHERIDAN AVENUE S","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0020",44.928882,-93.325775,"WGS84",279,"RESIDENTIAL","URBAN AND CENTER CITY","1966-01-01","1976-06-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","41ST STREET & DREW AVENUE SOUTH","55410","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0021",44.939993,-93.261328,"WGS84",268,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","35TH STREET & CHICAGO S","55407","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0022",44.978049,-93.265217,"WGS84",274,"COMMERCIAL","URBAN AND CENTER CITY","1965-01-01","1979-09-30","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3RD AVENUE & 4TH STREET","55415","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0023",45.001104,-93.266606,"WGS84",261,"","","1966-01-01","1968-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","143 13TH AVENUE NE","55413","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0024",44.96027,-93.327441,"WGS84",278,"RESIDENTIAL","URBAN AND CENTER CITY","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3700 CEDAR LAKE AVENUE","55416","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0025",44.968049,-93.208271,"WGS84",288,"","","1966-01-01","1969-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","EMERALD AND UNIVERSITY SE","55414","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0026",44.978882,-93.266606,"WGS84",256,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","THIRD AVENUE & FOURTH STREET","55401","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0027",44.969133,-93.207445,"WGS84",279,"INDUSTRIAL","URBAN AND CENTER CITY","1972-01-01","1979-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3405 UNIVERSITY AVENUE SE","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0028",44.978326,-93.265217,"WGS84",256,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1969-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","3RD AVE. AND 4TH ST.","55415","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0029",44.972493,-93.226048,"WGS84",257,"INDUSTRIAL","URBAN AND CENTER CITY","1965-01-01","1968-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","417 17TH AVENUE SE","55414","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0031",44.893326,-93.215493,"WGS84",0,"COMMERCIAL","URBAN AND CENTER CITY","1972-01-01","1972-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NAVY BASE TOWER","55417","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0032",44.970826,-93.269106,"WGS84",264,"COMMERCIAL","URBAN AND CENTER CITY","1974-01-01","1976-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","11TH STREET & 4TH AVENUE SOUTH","55404","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0033",45.020825,-93.268828,"WGS84",255,"RESIDENTIAL","URBAN AND CENTER CITY","1974-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NE 29TH AVE & NE CALIFORNIA ST","55418","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0037",44.978049,-93.265217,"WGS84",261,"COMMERCIAL","URBAN AND CENTER CITY","1975-01-01","1978-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","3RD ST &ORD AVE MPLS HEALTH DEPT CHEST C","55415","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0039",45.024436,-93.272717,"WGS84",255,"RESIDENTIAL","URBAN AND CENTER CITY","1974-01-01","1974-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","NE 30TH AVE & NE RANDOLPH ST","55418","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0047",44.978021,-93.274114,"WGS84",263,"COMMERCIAL","URBAN AND CENTER CITY","1976-07-14","1985-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","SOUTH 7TH STREET & HENNIPEN AVENUE","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
"27","053","0048",44.904687,-93.225779,"WGS84",261,"RESIDENTIAL","URBAN AND CENTER CITY","1978-02-19","1983-12-31","","","","","","",-6,"Minnesota Pollution Control Agency, Division Of Air Quality","","5401 33RD AVE. SOUTH","","Minnesota","Hennepin","Minneapolis","Minneapolis-St. Paul-Bloomington, MN-WI","","2024-11-20"
